,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
33015,48,0,296083,11,10,4,3,1,4,1,0,0,26,39,0
33016,34,4,210352,11,9,4,1,1,4,1,0,0,60,39,0
33017,50,1,38891,11,5,0,7,0,4,1,0,0,15,39,0
33018,43,4,27066,11,2,2,5,1,2,1,0,0,40,39,0
33019,30,4,163052,5,9,4,1,3,4,0,0,0,47,39,0
33020,52,4,316776,14,9,3,12,3,4,1,0,0,40,39,0
33021,34,4,251739,15,9,2,12,0,4,0,0,0,40,28,0
33022,39,3,337470,11,7,4,14,3,4,1,0,0,38,39,0
33023,36,4,142359,8,9,2,7,0,4,0,0,0,40,39,0
33024,26,4,127578,15,10,2,4,3,4,1,0,0,31,39,0
33025,32,4,154184,11,10,4,7,0,4,1,0,0,32,39,0
33026,33,4,74365,11,13,3,1,0,4,1,0,0,94,39,0
33027,27,4,163052,15,7,2,12,1,4,0,0,0,40,39,0
33028,33,2,168965,15,4,4,12,0,4,1,0,0,40,39,0
33029,26,5,322689,15,9,2,10,1,4,1,0,0,40,39,0
33030,19,4,272433,14,10,0,10,3,4,0,0,0,62,39,0
33031,58,4,491194,15,7,0,10,0,4,1,0,0,17,39,0
33032,25,4,115753,5,15,2,11,5,2,1,0,0,36,39,0
33033,31,4,44803,9,10,2,14,0,1,0,8800,0,40,39,1
33034,20,6,166009,1,13,2,0,0,4,0,0,0,42,39,0
33035,34,4,44803,11,11,2,4,3,4,1,0,0,49,39,0
33036,29,4,163052,9,13,5,6,3,4,1,0,0,40,39,0
33037,40,4,100971,11,9,0,12,0,4,1,0,0,40,39,0
33038,41,4,234002,10,9,2,10,4,4,0,0,0,40,39,0
33039,43,6,331558,14,9,2,6,0,2,1,0,0,37,39,0
33040,63,4,325645,15,13,2,1,1,2,1,0,0,30,39,0
33041,55,4,118709,9,12,0,1,1,4,1,0,0,45,39,0
33042,28,4,239914,11,11,2,8,4,4,1,8200,0,40,39,0
33043,26,0,310864,11,11,0,4,0,4,0,0,0,40,39,0
33044,39,4,183746,11,13,0,13,0,4,1,0,0,40,2,0
33045,21,4,177833,15,10,4,2,0,1,1,0,0,40,30,0
33046,50,4,225133,15,7,2,10,0,4,1,0,0,50,0,0
33047,26,4,210352,9,9,4,4,1,4,0,0,0,40,39,0
33048,34,0,257652,9,9,2,10,3,4,1,0,0,52,39,0
33049,29,5,112796,11,13,0,5,5,4,1,0,0,40,39,0
33050,29,4,396595,11,9,4,5,4,1,0,0,0,21,39,0
33051,27,0,154184,15,10,4,11,3,4,1,17400,0,40,39,0
33052,29,7,115753,9,9,4,1,3,4,1,0,0,64,39,0
33053,49,4,236958,15,14,2,3,0,4,1,0,0,40,39,0
33054,62,4,86190,4,11,4,13,1,4,0,0,0,60,27,0
33055,45,4,195571,15,10,0,7,3,4,1,0,0,15,39,0
33056,78,6,168965,7,10,4,7,1,4,1,0,0,40,39,0
33057,25,7,133490,12,10,2,8,1,2,1,0,0,59,39,0
33058,36,6,219221,15,9,3,12,0,2,1,0,0,40,39,0
33059,28,4,74365,9,9,2,12,2,2,0,0,0,46,1,0
33060,25,2,12285,9,16,2,12,1,4,0,0,0,40,39,0
33061,47,4,71409,15,13,0,12,4,4,1,0,0,40,39,0
33062,47,4,83234,9,9,0,3,5,4,1,0,0,40,10,0
33063,51,4,1487444,11,7,2,3,1,4,1,0,0,60,39,0
33064,42,7,408420,15,13,2,3,4,4,0,0,1760,71,27,0
33065,33,0,343382,10,10,4,2,2,1,1,0,0,40,39,0
33066,34,2,198527,10,9,2,0,3,4,0,2600,0,40,39,0
33067,50,4,148271,11,1,6,4,5,2,1,0,0,40,39,0
33068,38,4,121665,9,12,2,8,0,4,1,0,0,35,39,0
33069,31,4,236958,15,11,4,4,2,4,1,0,0,40,39,0
33070,29,6,281302,15,10,4,7,0,2,1,3400,0,40,39,0
33071,51,4,449807,6,9,6,10,1,2,1,0,0,32,39,0
33072,22,5,95059,9,7,0,3,0,1,1,0,0,40,39,0
33073,36,4,98015,11,8,4,3,5,4,1,0,0,21,39,0
33074,48,6,109840,15,10,4,12,1,4,0,0,0,34,39,0
33075,45,7,124621,15,12,6,10,0,4,1,0,0,49,39,0
33076,24,4,124621,15,4,4,10,5,4,1,0,0,40,39,0
33077,39,2,216265,11,10,2,7,3,4,0,0,0,45,39,0
33078,41,4,207396,6,13,2,4,3,4,1,0,0,35,39,0
33079,55,2,355207,15,9,4,4,1,4,0,0,0,14,39,0
33080,59,4,322689,15,9,2,10,1,4,1,0,0,40,39,0
33081,52,5,222177,15,13,4,12,1,4,1,0,0,35,39,0
33082,67,8,35934,15,14,4,14,1,4,1,0,0,31,39,0
33083,28,4,98015,12,10,2,10,4,4,1,0,0,40,39,0
33084,33,4,275389,11,13,4,7,4,4,1,0,0,40,39,0
33085,36,4,183746,6,9,4,3,1,4,0,0,0,37,39,0
33086,26,4,239914,7,10,4,8,3,4,1,0,0,50,39,0
33087,28,4,166009,8,9,4,3,4,2,1,0,0,40,39,0
33088,17,4,192615,7,6,2,2,1,4,1,0,0,50,39,0
33089,33,4,15241,15,12,4,10,1,4,1,0,0,60,39,0
33090,55,4,293127,11,6,4,3,0,4,0,0,0,40,39,0
33091,47,4,163052,11,9,2,1,3,4,1,0,1707,17,39,0
33092,39,4,219221,6,7,3,10,0,4,1,0,0,4,39,0
33093,41,4,151227,15,10,4,1,1,4,1,0,0,40,39,0
33094,40,4,115753,8,10,2,8,4,4,1,0,0,26,39,0
33095,27,4,124621,11,9,2,8,1,4,0,7400,0,40,39,0
33096,47,4,254696,9,10,2,10,1,4,0,0,0,40,39,0
33097,41,4,234002,10,9,0,12,0,1,1,94200,0,60,39,1
33098,42,6,384770,1,13,2,12,1,4,1,0,0,40,39,0
33099,33,4,361120,9,13,4,6,1,4,0,0,1882,60,39,0
33100,21,4,130534,15,11,2,12,0,4,1,0,0,45,39,0
33101,25,4,163052,9,11,2,10,0,4,0,0,0,50,39,0
33102,18,4,103928,9,10,2,1,3,4,1,0,0,60,39,0
33103,47,4,192615,15,9,4,1,0,4,1,0,0,40,28,0
33104,30,4,174877,11,9,2,3,3,4,0,0,0,60,0,0
33105,33,7,38891,12,9,2,10,2,4,1,0,0,44,39,0
33106,29,2,59584,6,9,4,10,0,4,1,0,0,21,39,0
33107,43,4,207396,15,12,3,1,4,4,1,400,0,40,39,0
33108,58,4,724736,11,10,2,1,0,4,1,0,0,52,39,0
33109,51,4,44803,15,14,4,7,0,4,1,0,0,40,39,0
33110,40,4,207396,3,11,4,3,0,4,0,0,0,46,39,0
33111,56,4,133490,9,13,6,4,1,4,1,0,0,34,39,0
33112,43,4,47759,8,13,2,0,0,4,1,2400,0,16,39,0
33113,46,1,95059,11,13,4,14,0,4,0,0,0,34,39,0
33114,59,4,160096,9,16,2,12,0,4,0,0,0,42,39,0
33115,33,4,106884,1,13,4,4,0,2,1,0,0,91,39,0
33116,57,0,168965,1,15,4,4,4,4,1,0,0,31,39,0
33117,46,0,210352,15,13,4,12,3,4,0,6600,0,40,39,0
33118,33,2,41847,9,14,0,12,4,2,0,0,0,36,17,0
33119,37,4,195571,9,9,4,3,4,4,1,0,0,40,39,0
33120,51,1,204440,15,9,2,3,3,4,1,0,0,46,2,0
33121,52,4,263564,7,3,4,12,0,4,0,0,0,54,39,0
33122,41,5,304951,11,11,0,5,1,4,1,0,0,40,39,0
33123,50,4,50716,4,13,0,3,1,4,1,0,0,39,28,0
33124,38,4,154184,11,14,2,10,0,4,0,0,0,40,39,0
33125,36,4,278345,11,6,2,1,1,4,0,0,0,22,39,0
33126,22,4,225133,11,10,2,8,1,4,0,0,0,40,39,0
33127,45,4,145315,11,7,2,10,5,4,1,0,0,44,39,0
33128,24,4,115753,9,10,2,7,0,4,1,0,0,40,39,0
33129,40,2,207396,8,9,4,4,1,4,0,0,1463,89,39,0
33130,49,6,337470,11,10,2,10,3,4,1,0,0,40,39,0
33131,23,5,74365,15,13,2,12,0,4,1,0,0,36,39,0
33132,43,6,74365,11,13,4,1,0,4,1,0,0,52,39,0
33133,24,4,293127,8,10,4,3,0,4,1,0,0,40,11,0
33134,34,4,166009,15,13,6,1,0,4,0,0,0,40,39,0
33135,37,6,216265,11,13,2,12,3,4,1,0,0,50,39,0
33136,27,4,92103,15,13,2,12,1,4,1,0,0,40,39,0
33137,50,5,115753,11,12,2,6,3,4,1,0,1507,40,39,0
33138,18,4,310864,12,13,4,13,1,4,1,0,0,40,39,0
33139,47,2,228089,11,13,2,1,1,1,0,0,0,40,39,0
33140,22,4,24109,13,14,4,12,3,4,1,0,0,40,39,0
33141,47,4,251739,9,9,0,1,4,4,1,0,0,20,39,0
33142,52,6,248783,8,10,4,11,3,4,1,0,0,40,39,0
33143,24,4,171921,11,13,4,10,0,4,1,0,0,26,39,0
33144,27,4,239914,11,6,2,1,0,4,0,0,0,44,39,0
33145,20,2,405463,7,11,2,6,2,4,0,0,0,40,27,0
33146,41,4,15241,9,9,5,12,2,4,1,0,0,17,9,0
33147,25,4,106884,9,7,4,1,0,4,1,0,0,40,39,0
33148,40,4,145315,15,13,4,4,0,4,1,0,0,40,39,0
33149,50,4,225133,9,9,2,4,3,4,0,0,0,40,39,0
33150,37,4,1487444,15,13,4,12,2,2,1,0,0,25,39,0
33151,70,4,204440,15,12,2,12,3,4,1,0,0,45,1,0
33152,48,4,32978,11,14,2,10,0,4,1,1600,0,32,39,0
33153,22,4,163052,11,10,2,3,3,4,1,1200,0,40,39,0
33154,20,2,213308,9,5,2,12,0,4,1,0,0,40,39,0
33155,62,1,145315,5,15,4,14,0,4,1,18600,0,40,39,0
33156,61,0,296083,11,9,2,0,5,2,1,0,0,21,39,0
33157,24,4,148271,15,9,2,12,0,4,1,0,0,40,39,0
33158,39,0,151227,15,9,2,8,3,4,1,0,0,60,39,0
33159,18,4,316776,15,9,2,5,0,4,0,0,0,50,39,0
33160,35,0,334514,0,9,0,4,0,4,1,0,0,51,39,0
33161,23,0,80278,11,13,2,1,1,4,0,0,0,50,39,0
33162,19,4,171921,15,9,4,3,0,4,1,0,0,40,39,0
33163,31,4,95059,11,13,2,7,1,4,0,0,0,7,38,0
33164,27,7,402507,15,10,5,12,0,4,0,0,0,4,39,0
33165,37,4,142359,15,6,4,6,1,2,1,0,0,50,39,0
33166,70,4,248783,9,11,0,7,3,2,1,0,0,9,39,0
33167,23,4,591706,15,10,2,0,0,4,0,0,0,40,27,0
33168,57,4,204440,15,15,2,4,1,4,1,1200,0,35,39,0
33169,39,4,210352,5,9,2,12,0,1,1,0,0,60,39,0
33170,24,2,80278,15,10,2,4,3,4,1,0,0,20,39,0
33171,17,4,228089,9,7,4,5,0,4,1,99800,0,40,39,1
33172,35,2,180790,11,10,4,11,5,4,1,0,0,44,39,0
33173,53,4,157140,8,7,2,8,3,4,1,0,0,75,39,0
33174,37,4,183746,15,9,4,8,0,4,0,0,0,40,39,0
33175,47,4,328601,11,13,2,0,1,4,1,0,1890,40,39,0
33176,30,0,266520,1,9,2,10,3,2,0,0,0,40,39,0
33177,34,4,201483,15,10,4,10,1,4,0,0,0,40,39,0
33178,28,4,139402,8,6,0,10,1,4,1,0,0,32,39,0
33179,42,4,390682,11,9,2,8,1,4,1,8000,0,40,39,0
33180,49,4,121665,9,13,2,4,3,2,1,0,0,37,39,0
33181,57,5,251739,11,14,4,10,3,4,0,0,0,40,39,0
33182,56,2,352251,11,9,2,6,4,4,1,0,0,40,39,0
33183,18,4,180790,15,13,4,3,1,4,1,0,0,40,39,0
33184,41,7,254696,11,9,2,11,4,4,1,0,0,17,39,0
33185,34,4,198527,11,9,2,12,1,1,1,0,0,44,39,0
33186,29,4,168965,9,9,4,3,1,4,1,0,0,50,39,0
33187,32,4,41847,11,9,2,3,0,4,0,0,0,30,39,0
33188,54,4,86190,15,9,2,12,0,4,1,0,0,50,39,0
33189,37,8,109840,15,4,4,4,4,2,0,0,0,40,39,0
33190,39,4,231046,11,10,4,11,0,4,1,0,0,40,39,0
33191,66,2,166009,11,10,2,4,4,4,1,0,0,69,39,0
33192,36,4,77322,15,9,2,1,1,3,1,0,0,37,39,0
33193,41,4,145315,11,14,4,12,0,4,0,0,0,72,39,0
33194,30,4,245827,11,9,0,12,1,4,0,0,0,45,39,0
33195,39,4,127578,15,6,4,10,0,4,1,3800,0,55,39,0
33196,27,4,95059,10,9,0,13,0,4,1,29000,0,32,26,1
33197,26,4,115753,15,13,5,1,4,4,1,0,0,17,39,0
33198,26,4,186702,9,9,2,4,0,4,1,0,0,37,39,0
33199,34,4,151227,1,7,4,10,0,4,1,0,0,60,39,0
33200,55,4,387726,12,9,4,10,0,1,1,0,0,69,39,0
33201,44,6,142359,11,13,2,3,1,4,0,0,0,51,39,0
33202,37,4,219221,11,9,2,4,0,4,0,0,0,40,39,0
33203,30,4,399551,1,9,4,12,0,4,1,0,0,26,39,0
33204,23,4,316776,12,9,2,1,2,4,0,0,0,40,39,0
33205,33,0,166009,9,12,2,10,0,4,1,3200,0,49,39,0
33206,36,4,171921,15,13,2,13,4,4,0,0,0,57,39,0
33207,65,4,210352,15,10,2,0,0,2,1,0,0,40,39,0
33208,37,1,325645,15,9,4,1,1,4,1,0,0,56,39,0
33209,27,0,27066,4,9,2,2,5,4,1,0,0,60,39,0
33210,70,0,222177,9,9,2,3,0,4,1,0,0,40,39,0
33211,66,4,228089,15,16,4,10,3,4,0,0,0,40,39,0
33212,35,4,157140,15,13,2,1,0,4,1,0,0,39,39,0
33213,53,4,432069,15,9,5,8,0,4,1,0,0,40,39,0
33214,37,0,92103,11,13,3,8,0,4,1,0,0,29,39,0
33215,18,4,216265,3,10,4,3,1,4,1,2200,0,40,39,0
33216,19,4,32978,15,9,0,12,1,4,0,0,0,57,39,0
33217,23,7,1487444,15,11,2,12,1,4,1,0,0,40,39,0
33218,34,4,497107,11,9,2,4,1,3,1,6800,0,21,39,0
33219,51,4,157140,1,10,4,1,1,4,1,0,0,35,39,0
33220,84,4,236958,11,14,2,12,0,4,1,0,0,39,39,0
33221,67,6,234002,12,9,2,7,0,4,1,0,0,40,35,0
33222,28,4,166009,5,14,0,6,0,4,0,0,0,40,39,0
33223,34,0,35934,5,10,4,0,0,2,1,0,0,60,39,0
33224,27,7,174877,11,9,2,3,3,4,1,0,0,82,39,0
33225,29,0,112796,15,13,5,4,3,4,1,0,0,48,39,0
33226,59,4,307908,8,12,2,7,3,4,1,0,0,40,39,0
33227,36,4,222177,9,11,2,4,4,4,1,0,0,45,39,0
33228,28,4,248783,9,9,0,14,3,4,0,0,0,13,39,0
33229,22,4,251739,1,2,4,7,0,4,0,0,0,14,39,0
33230,42,4,163052,9,10,0,12,0,2,0,0,0,40,39,0
33231,23,0,228089,8,9,0,5,1,4,1,0,0,50,39,0
33232,52,4,198527,11,9,2,5,1,4,0,0,0,36,39,0
33233,30,4,174877,9,10,0,1,0,4,0,0,0,40,39,0
33234,75,4,396595,11,10,2,3,0,4,1,8000,1803,49,18,0
33235,27,4,109840,5,15,2,12,5,4,1,0,0,40,39,0
33236,39,4,103928,15,13,2,12,4,4,1,0,0,40,39,0
33237,24,4,372945,9,5,4,6,2,2,1,0,0,92,39,0
33238,32,6,148271,9,9,2,1,0,4,1,0,0,37,39,0
33239,21,2,432069,11,14,4,10,4,2,1,9000,0,22,39,0
33240,25,4,154184,15,6,2,3,4,2,1,0,0,40,39,0
33241,34,4,500063,11,13,4,12,0,4,0,30200,0,40,39,0
33242,72,4,103928,11,6,4,10,4,4,1,0,0,40,39,0
33243,32,4,177833,11,9,2,1,0,4,1,0,0,40,39,0
33244,26,4,174877,11,10,2,1,0,4,1,0,0,23,39,0
33245,54,4,151227,11,13,2,12,3,4,1,0,0,40,39,0
33246,59,4,251739,15,10,2,3,0,4,1,0,0,56,39,0
33247,43,4,183746,9,10,4,4,0,4,1,0,0,50,39,0
33248,34,2,130534,9,9,4,13,1,4,0,0,0,40,39,0
33249,34,6,168965,7,9,2,8,1,4,1,0,0,37,39,0
33250,46,4,408420,5,10,4,4,4,4,0,0,0,60,39,0
33251,18,4,236958,15,9,2,10,0,2,1,0,0,40,39,0
33252,53,4,228089,5,9,2,1,1,4,1,0,0,50,39,0
33253,30,4,98015,15,12,0,5,1,4,1,0,0,40,39,0
33254,37,4,266520,11,16,2,10,0,4,1,0,0,50,39,0
33255,36,8,544406,11,10,2,4,1,4,1,0,0,46,39,0
33256,27,4,562144,11,11,2,1,3,4,1,0,0,40,19,0
33257,28,4,287214,11,10,2,8,0,4,0,0,0,40,39,0
33258,25,2,216265,9,12,2,10,4,4,1,0,0,46,39,0
33259,17,6,372945,5,11,2,3,4,4,1,0,0,60,39,0
33260,44,0,299039,9,10,4,4,0,4,1,0,0,40,39,0
33261,30,4,328601,15,4,4,1,1,4,0,0,0,13,31,0
33262,63,4,455719,9,9,2,7,0,2,1,0,0,40,39,0
33263,23,4,53672,11,9,2,11,3,4,0,0,0,40,14,0
33264,32,4,408420,11,9,0,3,0,4,1,0,0,40,39,0
33265,52,4,154184,9,14,4,10,1,4,0,0,0,22,39,0
33266,26,4,100971,15,10,2,6,3,4,0,0,0,57,39,0
33267,54,4,260608,11,10,5,8,0,4,1,0,0,56,39,0
33268,30,4,216265,1,12,2,1,5,4,1,0,0,40,39,0
33269,58,5,41847,0,10,2,3,1,4,1,0,0,60,39,0
33270,54,4,384770,11,13,2,1,0,4,1,0,0,40,39,0
33271,44,5,213308,8,15,4,7,0,2,0,0,0,34,39,0
33272,27,4,41847,7,6,2,10,0,4,1,0,0,40,39,0
33273,27,4,213308,11,10,0,7,1,4,0,0,0,40,39,0
33274,62,4,41847,11,9,4,4,3,4,1,0,0,47,39,0
33275,28,4,299039,2,9,6,12,1,1,1,0,0,14,0,0
33276,26,4,287214,15,9,4,0,3,1,0,0,0,50,10,0
33277,50,6,68453,15,13,2,0,4,4,0,0,0,40,39,0
33278,31,4,130534,9,13,2,7,4,4,1,8800,0,40,39,0
33279,55,4,166009,9,9,2,10,4,4,1,0,0,40,1,0
33280,47,0,139402,15,10,2,1,0,4,1,0,0,19,39,0
33281,20,4,77322,11,9,2,1,1,4,1,0,2134,40,39,0
33282,34,4,109840,11,13,0,10,0,1,1,0,2012,32,39,0
33283,33,7,62540,7,9,2,14,0,4,0,0,0,60,39,0
33284,49,8,245827,11,9,2,8,0,4,1,0,0,50,39,0
33285,23,5,349295,6,10,2,5,5,4,0,0,0,40,28,0
33286,71,0,168965,14,10,4,3,2,4,1,0,0,30,39,0
33287,62,4,222177,8,9,2,8,0,3,1,0,0,41,39,0
33288,87,4,319733,7,13,2,13,0,4,0,0,0,79,39,0
33289,55,4,210352,12,11,0,14,1,4,1,0,0,36,28,0
33290,22,4,331558,11,9,2,8,0,2,0,0,0,42,39,0
33291,31,6,290170,15,9,2,10,5,4,1,0,0,40,39,0
33292,63,4,127578,5,10,2,10,3,4,1,0,0,60,39,0
33293,39,4,118709,8,11,2,10,0,2,1,0,0,60,39,0
33294,18,2,263564,11,9,5,4,3,4,0,0,0,40,39,0
33295,63,4,163052,11,10,4,7,0,4,1,0,0,50,39,0
33296,62,4,287214,11,12,2,10,1,4,1,0,0,59,39,0
33297,33,2,50716,15,10,2,1,0,4,0,0,0,40,39,0
33298,67,4,242871,11,13,2,10,0,2,1,0,0,40,39,0
33299,40,4,358164,6,1,0,4,0,4,1,1400,0,40,39,0
33300,83,4,207396,11,9,2,1,4,1,1,0,0,43,39,0
33301,22,2,171921,10,13,4,1,0,4,0,0,0,40,38,0
33302,57,4,225133,7,9,2,8,0,1,1,0,0,16,39,0
33303,24,4,228089,5,10,4,10,3,4,0,0,0,40,39,0
33304,27,2,242871,7,9,4,4,2,4,1,0,0,90,39,0
33305,35,4,89147,9,10,2,1,4,4,1,0,0,6,39,0
33306,42,4,98015,1,13,5,14,0,4,1,0,0,40,39,0
33307,50,4,62540,15,9,2,10,2,4,0,0,0,27,9,0
33308,40,1,278345,11,9,4,3,3,4,1,98200,0,40,39,1
33309,41,4,50716,15,11,0,1,1,4,1,0,0,62,2,0
33310,33,4,89147,9,14,0,6,1,4,1,0,0,44,39,0
33311,57,4,130534,11,15,0,1,1,4,0,0,0,45,39,0
33312,34,4,254696,15,13,2,5,1,4,1,6000,0,50,39,0
33313,28,4,142359,9,13,4,4,0,4,1,0,0,40,39,0
33314,26,7,98015,8,9,2,1,0,4,1,0,0,60,13,0
33315,47,4,304951,11,8,2,13,0,4,1,0,0,40,39,0
33316,37,4,127578,10,9,2,10,4,4,1,0,0,57,39,0
33317,29,1,293127,8,13,4,1,0,4,0,6800,0,40,39,0
33318,42,4,287214,15,7,2,7,0,4,0,0,0,42,39,0
33319,61,4,281302,11,9,5,10,1,4,1,0,0,40,39,0
33320,34,4,189658,9,13,2,7,3,4,0,0,0,46,39,0
33321,52,4,529625,15,13,6,12,1,4,1,0,0,40,27,0
33322,22,4,124621,11,6,2,3,1,4,1,0,0,50,39,0
33323,55,4,166009,9,15,4,8,3,2,1,0,0,50,39,0
33324,28,6,166009,11,9,4,5,3,4,1,0,0,60,39,0
33325,61,4,83234,9,10,2,8,0,1,0,8600,0,40,39,0
33326,30,6,248783,15,10,4,12,1,4,1,0,0,40,39,0
33327,51,4,148271,11,8,0,5,1,4,1,0,0,40,38,0
33328,50,4,163052,12,6,2,7,1,4,0,0,0,40,39,0
33329,50,4,242871,11,10,0,4,0,4,1,0,0,46,39,0
33330,51,6,166009,9,12,0,4,0,4,1,0,0,65,39,0
33331,56,5,133490,15,12,6,14,0,4,1,0,0,44,39,0
33332,35,4,166009,13,10,4,3,1,4,1,0,0,40,39,0
33333,44,5,325645,2,13,6,1,4,4,0,0,0,40,6,0
33334,44,4,151227,9,13,5,7,3,4,1,0,0,40,39,0
33335,49,4,216265,11,16,2,4,0,4,1,0,0,40,39,0
33336,55,4,157140,12,10,4,12,0,4,1,0,0,40,22,0
33337,26,4,337470,9,13,4,7,0,4,1,0,0,26,39,0
33338,37,0,139402,15,9,0,3,4,4,1,0,0,40,39,0
33339,30,4,171921,11,10,0,14,0,4,1,0,0,35,15,0
33340,26,6,219221,11,14,0,1,0,4,1,0,0,40,39,0
33341,27,4,65497,11,10,3,3,0,4,1,0,0,50,39,0
33342,21,4,369989,8,9,2,13,1,4,1,0,0,40,39,0
33343,19,4,100971,11,16,4,3,3,4,1,0,43,32,39,0
33344,62,4,166009,15,9,2,10,3,2,0,0,0,40,39,0
33345,41,2,349295,11,10,2,12,0,4,1,0,0,40,39,0
33346,38,4,145315,11,13,2,10,4,4,0,0,0,40,39,0
33347,51,4,207396,11,6,5,14,0,1,1,0,0,40,39,0
33348,41,4,112796,11,9,4,0,1,4,1,0,0,40,39,0
33349,32,4,12285,15,6,2,6,0,4,0,0,0,38,39,0
33350,55,6,278345,11,13,4,4,0,4,1,0,0,40,39,0
33351,19,4,325645,2,9,0,0,0,4,1,5000,0,50,39,0
33352,60,4,290170,11,14,0,0,5,2,1,0,0,40,39,0
33353,32,4,80278,9,9,4,7,4,4,0,0,0,50,39,0
33354,38,8,21153,9,11,2,3,3,4,0,0,0,40,28,0
33355,41,4,242871,9,9,0,4,4,4,1,0,0,40,39,0
33356,39,4,168965,11,13,2,4,0,3,1,0,0,40,39,0
33357,45,0,251739,15,15,2,3,0,4,0,0,0,17,39,0
33358,44,4,166009,15,10,4,14,5,4,1,0,0,40,39,0
33359,46,4,381814,11,10,4,10,3,2,1,0,0,40,39,0
33360,33,4,35934,11,10,2,8,0,4,1,0,0,20,39,0
33361,36,4,109840,11,9,2,11,1,4,0,0,0,50,39,0
33362,35,4,260608,10,7,6,12,0,4,1,0,0,40,39,0
33363,49,3,53672,11,10,0,0,0,4,0,0,0,40,39,0
33364,32,6,313820,15,13,2,12,4,4,1,0,0,40,39,0
33365,52,4,328601,7,9,4,14,0,4,0,0,2117,40,39,0
33366,41,6,68453,12,11,2,8,0,4,0,0,0,19,39,0
33367,24,6,15241,15,11,4,14,0,4,0,0,0,50,39,0
33368,34,4,163052,15,10,2,4,1,4,1,0,0,40,39,0
33369,31,5,32978,9,9,2,4,5,4,1,0,0,42,39,0
33370,22,4,313820,15,5,0,3,4,4,0,0,0,40,39,0
33371,17,4,133490,3,9,6,14,3,4,0,0,0,40,39,0
33372,32,4,287214,15,9,2,14,5,1,1,0,0,25,39,0
33373,40,4,174877,11,9,2,1,0,4,1,0,0,42,39,0
33374,54,4,92103,11,9,2,3,0,2,1,0,0,36,39,0
33375,67,2,121665,4,9,4,13,2,4,0,0,26,40,39,0
33376,25,4,103928,12,9,0,7,1,4,1,0,0,18,39,0
33377,23,4,245827,11,14,4,3,0,4,1,0,0,37,39,0
33378,19,4,44803,11,9,2,3,0,4,1,0,0,29,39,0
33379,20,4,171921,11,10,2,8,1,4,1,0,0,40,39,0
33380,21,4,32978,4,10,4,4,1,4,0,0,0,44,39,0
33381,36,4,38891,15,9,2,3,1,2,1,1000,0,32,39,0
33382,58,5,86190,11,13,2,12,3,4,1,0,0,30,39,0
33383,72,0,183746,15,9,2,10,0,4,0,0,0,40,39,0
33384,43,6,115753,15,12,2,12,0,4,1,1800,0,40,39,0
33385,45,4,328601,12,10,4,3,1,4,1,0,0,35,39,0
33386,22,4,92103,11,12,4,10,0,4,1,0,0,50,39,0
33387,62,2,219221,11,4,4,3,3,4,0,99600,0,18,39,1
33388,19,4,30022,11,10,2,7,0,4,0,3200,0,21,39,0
33389,31,4,174877,15,9,4,12,0,0,1,5800,0,40,38,0
33390,28,4,12285,12,10,4,12,0,4,1,0,0,40,39,0
33391,30,4,272433,11,6,2,3,5,4,1,600,0,40,39,0
33392,37,6,186702,9,9,2,9,0,4,1,0,0,4,39,0
33393,34,4,201483,9,7,2,14,0,2,1,3000,0,50,39,0
33394,39,4,452763,11,14,2,4,3,4,0,0,0,40,39,0
33395,62,4,142359,11,2,2,0,1,4,1,0,0,40,39,0
33396,30,2,278345,1,9,2,0,1,2,1,0,0,60,39,0
33397,24,4,219221,15,10,4,4,4,4,1,0,0,46,39,0
33398,40,4,204440,11,14,2,8,0,4,0,0,0,40,39,0
33399,47,4,106884,11,9,2,1,0,4,1,0,0,40,1,0
33400,60,4,195571,8,14,4,1,1,4,0,0,0,40,39,0
33401,61,4,83234,15,9,4,13,4,2,1,0,0,40,12,0
33402,40,4,361120,11,9,0,3,4,4,1,0,0,40,39,0
33403,22,4,115753,11,13,2,4,5,1,1,0,0,40,39,0
33404,19,0,157140,11,13,6,10,3,4,1,0,0,24,39,0
33405,44,4,80278,15,11,2,0,0,2,1,0,0,76,39,0
33406,34,4,245827,15,4,4,10,0,4,1,0,0,16,39,0
33407,20,0,423201,11,14,4,10,4,4,0,0,0,40,39,0
33408,20,4,228089,7,10,2,5,3,4,1,0,0,40,39,0
33409,44,4,166009,11,10,2,12,1,2,1,0,0,40,39,0
33410,43,2,488238,12,10,4,1,0,4,0,0,0,40,39,0
33411,49,1,180790,9,7,2,10,0,4,1,0,0,40,39,0
33412,31,4,166009,11,9,0,11,3,0,0,0,0,55,1,0
33413,50,6,166009,11,10,4,5,0,4,1,0,0,16,39,0
33414,36,4,174877,11,11,2,4,0,4,1,0,0,47,39,0
33415,58,2,121665,11,14,4,13,0,4,1,0,0,40,39,0
33416,37,4,103928,15,14,2,3,0,4,1,0,0,35,39,0
33417,43,4,115753,11,13,2,3,1,4,1,0,0,40,39,0
33418,44,4,177833,9,9,2,5,0,4,0,0,0,48,11,0
33419,59,4,24109,9,9,2,12,0,1,1,0,0,40,39,0
33420,51,4,145315,1,9,2,1,0,4,1,0,0,40,39,0
33421,69,6,151227,11,9,0,10,3,4,1,0,0,40,6,0
33422,37,4,109840,12,10,6,5,0,4,0,0,0,18,39,0
